participant_ID,text_file,error,rater_1,rater_2
RPG1_D,./data/processed/exercises/RPG1_D_E14.txt,aunque yo (suporté) [experimenté] todo lo contrario,conceptual organization,conceptual organization
RPG1_D,./data/processed/exercises/RPG1_D_E15.txt,y te preguntas (por que) [por qué] la gente tiene miedo de alquilar,meaning and sense elaboration,meaning and sense elaboration
RRN1_I,./data/processed/exercises/RRN1_I_E01.txt,tomando en cuenta (sobre) las tres erres / es importante (de) tener en cuenta / tener en cuenta (de) que,contextual retrieval,contextual retrieval
RRN1_I,./data/processed/exercises/RRN1_I_E02.txt,(complejos) [complejidades],productive use of targets,productive use of targets
RRN1_I,./data/processed/exercises/RRN1_I_E03.txt,menciona (como) [cómo] es más económico / que (si) [sí] hay otras opciones / (uso) [usó] / (tenia) [tenía],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
RRN1_I,./data/processed/exercises/RRN1_I_E04.txt,ha (escrito) [descrito],contextual retrieval,contextual retrieval
RRN1_I,./data/processed/exercises/RRN1_I_E05.txt,la importancia [de] que debemos,contextual retrieval,contextual retrieval
RRN1_I,./data/processed/exercises/RRN1_I_E06.txt,(una) [un] artículo / ni tratan de usar (los) [las] alternativas / conocimiento (científica) [científico] / (un) [una] idea,conceptual organization,conceptual organization
RRN1_I,./data/processed/exercises/RRN1_I_E07.txt,(formato en) [forma de] obtener,contextual retrieval,contextual retrieval
RRN1_I,./data/processed/exercises/RRN1_I_E08.txt,la mayoría de la gente nunca (piensan) [piensa],"contextual retrieval, meaning and sense elaboration","contextual retrieval, meaning and sense elaboration"
RRN1_I,./data/processed/exercises/RRN1_I_E09.txt,"dependen de grandes cantidades de datos para su (formación) [entrenamiento] / debemos (mover fuera) [superar] la idea del ""gold standard"" / solo (pegan a) [siguen] las normas / las normas que (saben) [conocen]","meaning and sense elaboration, productive use of targets","pragmatic appropriateness, meaning and sense elaboration"
RRN1_I,./data/processed/exercises/RRN1_I_E10.txt,para que (se fueran) [sean] aceptables,meaning and sense elaboration,contextual retrieval
RRN1_I,./data/processed/exercises/RRN1_I_E11.txt,entender su punto (directo) [directamente],productive use of targets,productive use of targets
RRN1_I,./data/processed/exercises/RRN1_I_E12.txt,la calificación que habrían (ganado) [obtenido],collocational control,collocational control
RRN1_I,./data/processed/exercises/RRN1_I_E13.txt,(soportar) [respaldar],meaning and sense elaboration,meaning and sense elaboration
RRN1_I,./data/processed/exercises/RRN1_I_E14.txt,sino [que] también,meaning and sense elaboration,meaning and sense elaboration
RRN1_I,./data/processed/exercises/RRN1_I_E15.txt,(resultas) [resultados] / (introduce) [presenta],productive use of targets,productive use of targets
RRS1_D,./data/processed/exercises/RRS1_D_E01.txt,la evaluación también permite (ajustar) [adaptar] los métodos de enseñanza,"meaning and sense elaboration, contextual retrieval","meaning and sense elaboration, contextual retrieval"
RRS1_D,./data/processed/exercises/RRS1_D_E02.txt,consciente de (las) [posibles] influencias y (manipulación que puede haber) [manipulaciones],conceptual organization,conceptual organization
RRS1_D,./data/processed/exercises/RRS1_D_E03.txt,evaluación entre (compañeros) [pares],"pragmatic appropriateness, meaning and sense elaboration","pragmatic appropriateness, meaning and sense elaboration"
RRS1_D,./data/processed/exercises/RRS1_D_E04.txt,y siempre me (ha) [han] apasionado el idioma y la cultura / mi amor por la lengua y la cultura (hispanohablante) [hispanohablantes],productive use of targets,productive use of targets
RRS1_D,./data/processed/exercises/RRS1_D_E05.txt,(ella) me alertó sobre la posibilidad,"paraphrastic flexibility, meaning and sense elaboration, productive use of targets","paraphrastic flexibility, meaning and sense elaboration, productive use of targets"
RRS1_D,./data/processed/exercises/RRS1_D_E06.txt,cómo afecta [a] las emociones,"collocational control, productive use of targets","collocational control, productive use of targets"
RRS1_D,./data/processed/exercises/RRS1_D_E07.txt,un lector crítico [se] asegura [de formarse] opiniones informadas,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
RRS1_D,./data/processed/exercises/RRS1_D_E08.txt,considero inaceptable que personas (inescrupulosas) [sin escrúpulos],conceptual organization,conceptual organization
RRS1_D,./data/processed/exercises/RRS1_D_E09.txt,al (darme) [dar] cuenta de lo sucedido a mi madre,contextual retrieval,contextual retrieval
RRS1_D,./data/processed/exercises/RRS1_D_E10.txt,y comencé a (llenar) [rellenar] el formulario,collocational control,collocational control
RRS1_D,./data/processed/exercises/RRS1_D_E11.txt,fui víctima de una estafa por [culpa de] alguien que se hizo pasar por,contextual retrieval,contextual retrieval
RRS1_D,./data/processed/exercises/RRS1_D_E12.txt,obtener nuevas perspectivas (en) [sobre] temas complejos,productive use of targets,productive use of targets
RRS1_D,./data/processed/exercises/RRS1_D_E13.txt,perfeccionar (mi capacidad) [mis habilidades] de expresión oral y escrita,"meaning and sense elaboration, contextual retrieval","meaning and sense elaboration, contextual retrieval"
RRS1_D,./data/processed/exercises/RRS1_D_E14.txt,para evitar (mayores) [grandes] perjuicios,"paraphrastic flexibility, productive use of targets","meaning and sense elaboration, paraphrastic flexibility, productive use of targets"
RRS1_D,./data/processed/exercises/RRS1_D_E15.txt,(avísame) [dime] si ahora funciona correctamente,meaning and sense elaboration,meaning and sense elaboration
RRT1_C,./data/processed/exercises/RRT1_C_E01.txt,no (estoy tan cercano) [vivo tan cerca] de los estudiantes,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
RRT1_C,./data/processed/exercises/RRT1_C_E02.txt,(casí) [casi] cada noche / (múcho) [mucho] ruido / (instantaneamente) [instantáneamente],conceptual organization,conceptual organization
RRT1_C,./data/processed/exercises/RRT1_C_E03.txt,pero el (jefe de los pisos) [administrador del edificio] no ha ofrecido,"pragmatic appropriateness, meaning and sense elaboration","pragmatic appropriateness, meaning and sense elaboration"
RRT1_C,./data/processed/exercises/RRT1_C_E04.txt,no me (dieron) [di] cuenta hasta la semana pasada,"meaning and sense elaboration, contextual retrieval","meaning and sense elaboration, contextual retrieval"
RRT1_C,./data/processed/exercises/RRT1_C_E05.txt,"por eso, han (realizado) [montado] muchas fiestas",collocational control,collocational control
RRT1_C,./data/processed/exercises/RRT1_C_E06.txt,[me] dirijo a usted porque,meaning and sense elaboration,meaning and sense elaboration
RRT1_C,./data/processed/exercises/RRT1_C_E07.txt,no saben que los (vecino) [vecinos] se han quejado,paraphrastic flexibility,paraphrastic flexibility
RRT1_C,./data/processed/exercises/RRT1_C_E08.txt,a sus universidades no les importan sus notas (mientras que) [mientras] estudien aquí,"contextual retrieval, productive use of targets","contextual retrieval, productive use of targets"
RRT1_C,./data/processed/exercises/RRT1_C_E09.txt,y casi instantáneamente (había cada vez menos) [se redujeron las] fiestas,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
RRT1_C,./data/processed/exercises/RRT1_C_E10.txt,ofreciera más clubes y oportunidades (de) [para] integrarse,productive use of targets,productive use of targets
RRT1_C,./data/processed/exercises/RRT1_C_E11.txt,entre una familia (nativa) [local] y algunos estudiantes de intercambio,contextual retrieval,contextual retrieval
RRT1_C,./data/processed/exercises/RRT1_C_E12.txt,no les (importa) [molesta] una fiesta de vez en cuando,meaning and sense elaboration,meaning and sense elaboration
RRT1_C,./data/processed/exercises/RRT1_C_E13.txt,no podían integrarse (con) [en] la cultura,"collocational control, productive use of targets","collocational control, productive use of targets"
RRT1_C,./data/processed/exercises/RRT1_C_E14.txt,"(a corto plazo) [en un primer momento], llamé a la policía, pero eso solo funcionó a corto plazo","meaning and sense elaboration, contextual retrieval","meaning and sense elaboration, contextual retrieval"
RRT1_C,./data/processed/exercises/RRT1_C_E15.txt,ofrecerle consejo (con) [sobre] un conflicto,meaning and sense elaboration,"contextual retrieval, meaning and sense elaboration"
RSA1_D,./data/processed/exercises/RSA1_D_E01.txt,me (dirigo) [dirijo] a usted,"conceptual organization, meaning and sense elaboration","conceptual organization, meaning and sense elaboration"
RSA1_D,./data/processed/exercises/RSA1_D_E02.txt,con respecto [a] su respuesta,contextual retrieval,contextual retrieval
RSA1_D,./data/processed/exercises/RSA1_D_E03.txt,mi abuela (recibío) [recibió] / (pidiendole) [pidiéndole] / (indole) [índole] / (utíl) [útil] / (titulos) [títulos] / (utiles) [útiles] / (sólo) [solo],conceptual organization,conceptual organization
RSA1_D,./data/processed/exercises/RSA1_D_E04.txt,con (respeto) [respecto] a su respuesta,"contextual retrieval, meaning and sense elaboration","contextual retrieval, meaning and sense elaboration"
RSA1_D,./data/processed/exercises/RSA1_D_E05.txt,(numero) [número],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
RSA1_D,./data/processed/exercises/RSA1_D_E06.txt,prioriza las buenas notas (a pesar de) [a costa de] la salud mental de los estudiantes,"meaning and sense elaboration, productive use of targets",meaning and sense elaboration
RSA1_D,./data/processed/exercises/RSA1_D_E07.txt,incompetentes (y) [e] inútiles,contextual retrieval,"contextual retrieval, conceptual organization"
RSA1_D,./data/processed/exercises/RSA1_D_E08.txt,"(También, ) [Además, ]",paraphrastic flexibility,paraphrastic flexibility
RSA1_D,./data/processed/exercises/RSA1_D_E09.txt,(el índole) [la índole] / (todo) [toda] la evaluación / el fin de semana (pasada) [pasado] / videos (falsas) [falsos],conceptual organization,conceptual organization
RSA1_D,./data/processed/exercises/RSA1_D_E10.txt,denunciar (al) [el] número del estafador / y encontrar [a] la persona responsable,contextual retrieval,contextual retrieval
RSA1_D,./data/processed/exercises/RSA1_D_E11.txt,aunque (yo) sé que es parte del proceso de aprendizaje,"paraphrastic flexibility, meaning and sense elaboration, productive use of targets","productive use of targets, meaning and sense elaboration"
RSA1_D,./data/processed/exercises/RSA1_D_E12.txt,(comuncarle) [comunicarle] / (abula) [abuela] / (insuaron) [insinuaron],paraphrastic flexibility,paraphrastic flexibility
RSA1_D,./data/processed/exercises/RSA1_D_E13.txt,cerca (a) [de] Escocia,"meaning and sense elaboration, contextual retrieval","meaning and sense elaboration, contextual retrieval"
RSA1_D,./data/processed/exercises/RSA1_D_E14.txt,en mis (ensayos) [redacciones],productive use of targets,productive use of targets
RSA1_D,./data/processed/exercises/RSA1_D_E15.txt,pienso que (personas deberían) [la gente debería] tener acceso a más información,"contextual retrieval, meaning and sense elaboration","contextual retrieval, meaning and sense elaboration"
RUE1_I,./data/processed/exercises/RUE1_I_E01.txt,"(También,) [Además, ]",paraphrastic flexibility,paraphrastic flexibility
RUE1_I,./data/processed/exercises/RUE1_I_E02.txt,problemas (de) [en] la relación,"productive use of targets, meaning and sense elaboration","productive use of targets, meaning and sense elaboration"
RUE1_I,./data/processed/exercises/RUE1_I_E03.txt,las tendencias (mostraron) [se detectaron] en ambos sexos,collocational control,collocational control
RUE1_I,./data/processed/exercises/RUE1_I_E04.txt,la intensidad y la cantidad de ejercicios (necesarias) [necesarios],productive use of targets,productive use of targets
RUE1_I,./data/processed/exercises/RUE1_I_E05.txt,(uno de los críticos) [una de las críticas],contextual retrieval,contextual retrieval
RUE1_I,./data/processed/exercises/RUE1_I_E06.txt,una de las [mayores] críticas (mayores),productive use of targets,productive use of targets
RUE1_I,./data/processed/exercises/RUE1_I_E07.txt,las muchas (de) variables que pueden tener impacto,"collocational control, productive use of targets","collocational control, productive use of targets"
RUE1_I,./data/processed/exercises/RUE1_I_E08.txt,toda mi familia (son escoceses) [es escocesa],"productive use of targets, meaning and sense elaboration","productive use of targets, meaning and sense elaboration"
RUE1_I,./data/processed/exercises/RUE1_I_E09.txt,(auto declarados) [autodeclarados],"conceptual organization, productive use of targets","conceptual organization, productive use of targets"
RUE1_I,./data/processed/exercises/RUE1_I_E10.txt,a un nivel mucho más alto [del] que puedo hablar,productive use of targets,productive use of targets
